Category,DIY,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
dresses,No,450,Green,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,630,Blue,Black,Able Sisters,Winter,No,Elegant,Yes
dresses,No,630,Green,Black,Able Sisters,Winter,No,Elegant,Yes
dresses,No,630,Red,Black,Able Sisters,Winter,No,Elegant,Yes
dresses,No,630,Blue,Purple,Able Sisters,Winter,No,Elegant,Yes
dresses,No,630,Green,Orange,Able Sisters,Winter,No,Elegant,Yes
dresses,No,630,Red,Green,Able Sisters,Winter,No,Elegant,Yes
dresses,No,480,Green,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,480,Red,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,480,White,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,480,Brown,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,480,Light blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Green,Blue,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Light blue,Brown,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Orange,Green,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Pink,Red,Able Sisters,All Year,Yes,Active,Yes
dresses,No,400,Purple,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Pink,Purple,Able Sisters,Summer,No,Cute,Yes
dresses,No,400,Blue,Light blue,Able Sisters,Summer,No,Cute,Yes
dresses,No,400,Green,Yellow,Able Sisters,Summer,No,Cute,Yes
dresses,No,400,Light blue,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Brown,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Beige,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Green,Light blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,White,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Orange,Beige,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Red,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Black,Green,Able Sisters,All Year,No,Simple,Yes
dresses,No,630,Purple,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Light blue,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Pink,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Yellow,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Light blue,Light blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Purple,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Pink,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Yellow,Yellow,Able Sisters,All Year,No,Elegant,Yes
dresses,No,450,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Red,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Yellow,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Beige,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Black,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,700,Yellow,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,Red,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,Green,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,Pink,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,Purple,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,Blue,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,700,White,White,Able Sisters,Summer,Yes,Cute,Yes
dresses,No,625,Yellow,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,520,Pink,Purple,Able Sisters,All Year,No,Cute,Yes
dresses,No,520,Yellow,Orange,Able Sisters,All Year,No,Cute,Yes
dresses,No,520,Light blue,Blue,Able Sisters,All Year,No,Cute,Yes
dresses,No,520,Green,Green,Able Sisters,All Year,No,Cute,Yes
dresses,No,400,Yellow,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Purple,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Blue,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Green,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Red,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Pink,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Red,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Yellow,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Light blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Orange,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,600,Blue,Black,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Pink,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Green,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,600,Beige,Brown,Able Sisters,All Year,No,Elegant,Yes
dresses,No,400,Blue,Red,Able Sisters,All Year,Yes,Active,Yes
dresses,No,400,Blue,Green,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Blue,Light blue,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Blue,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Blue,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,600,Red,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Green,Blue,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Green,Red,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Beige,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,560,Gray,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,720,Light blue,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Red,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Green,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Purple,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Pink,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Yellow,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Gray,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Light blue,Blue,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Red,Red,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Green,Green,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Purple,Purple,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Pink,Pink,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Yellow,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,720,Gray,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Black,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Orange,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Brown,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Yellow,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Green,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,500,Green,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Orange,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Blue,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Gray,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,650,Gray,Gray,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Yellow,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Black,Black,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Pink,Pink,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Green,Green,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,450,Pink,Pink,Able Sisters,Winter,Yes,Cute,Yes
dresses,No,450,Beige,Pink,Able Sisters,Winter,No,Cute,Yes
dresses,No,700,Blue,Red,Able Sisters,All Year,No,Elegant,Yes
dresses,No,700,Black,Blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,700,Light blue,Yellow,Able Sisters,All Year,No,Elegant,Yes
dresses,No,700,Red,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,700,Gray,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,455,Light blue,Light blue,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Pink,Pink,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Blue,Blue,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Red,Red,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Orange,Orange,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Green,Green,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Purple,Purple,Able Sisters,Summer,No,Elegant,Yes
dresses,No,455,Black,Black,Able Sisters,Summer,No,Elegant,Yes
dresses,No,300,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,300,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,630,Red,Black,Able Sisters,All Year,No,Elegant,Yes
dresses,No,385,Green,Green,Able Sisters,All Year,No,Elegant,Yes
dresses,No,385,Brown,Brown,Able Sisters,All Year,No,Elegant,Yes
dresses,No,385,Purple,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,385,Pink,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,385,Light blue,Light blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,500,Pink,Red,Able Sisters,All Year,No,Cute,Yes
dresses,No,500,Orange,Brown,Able Sisters,All Year,No,Cute,Yes
dresses,No,500,Green,Green,Able Sisters,All Year,No,Cute,Yes
dresses,No,500,Yellow,Yellow,Able Sisters,All Year,No,Cute,Yes
dresses,No,425,Green,Beige,Able Sisters,All Year,No,Cute,Yes
dresses,No,425,Light blue,Beige,Able Sisters,All Year,No,Cute,Yes
dresses,No,425,Red,Beige,Able Sisters,All Year,No,Cute,Yes
dresses,No,425,Yellow,Yellow,Able Sisters,All Year,No,Cute,Yes
dresses,No,122,Brown,Beige,Able Sisters,All Year,No,Simple,Yes
dresses,No,122,Green,Green,Able Sisters,All Year,No,Simple,Yes
dresses,No,122,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,112,Beige,Brown,Able Sisters,All Year,No,Simple,Yes
dresses,No,112,Green,Green,Able Sisters,All Year,No,Simple,Yes
dresses,No,112,Light blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Black,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,White,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Red,Red,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Green,Green,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Pink,Pink,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
dresses,No,280,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
dresses,No,650,Black,White,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Red,White,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Beige,White,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,650,Green,White,Able Sisters,All Year,No,Gorgeous,Yes
dresses,No,360,Gray,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,375,Purple,Green,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Pink,Green,Able Sisters,All Year,No,Cute,Yes
dresses,No,450,Purple,Light blue,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Purple,Red,Able Sisters,All Year,No,Elegant,Yes
dresses,No,795,Green,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,795,Blue,Green,Able Sisters,All Year,No,Elegant,Yes
dresses,No,450,Red,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,450,Yellow,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,450,Pink,White,Able Sisters,Summer,Yes,Cute,Yes
dresses,No,320,Red,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,400,Light blue,Pink,Able Sisters,All Year,No,Cute,Yes
dresses,No,400,Yellow,Blue,Able Sisters,All Year,No,Cute,Yes
dresses,No,660,White,Red,Able Sisters,Winter,No,Active,Yes
dresses,No,660,White,Blue,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Red,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Blue,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Green,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Orange,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Light blue,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,660,Gray,Black,Able Sisters,Winter,No,Active,Yes
dresses,No,560,Black,Black,Able Sisters,All Year,No,Cool,Yes
dresses,No,560,Red,Red,Able Sisters,All Year,No,Cool,Yes
dresses,No,570,Purple,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Green,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Light blue,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Orange,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Green,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Red,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Blue,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,570,Yellow,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Purple,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Black,White,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Red,Light blue,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Green,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,455,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,455,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
dresses,No,455,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
dresses,No,480,Pink,Blue,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Orange,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Green,Blue,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Yellow,Light blue,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Blue,Pink,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Red,Green,Able Sisters,All Year,No,Active,Yes
dresses,No,480,Black,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,480,White,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,440,White,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,440,Blue,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Orange,Orange,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Red,Red,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Blue,Blue,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Yellow,Yellow,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Green,Green,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Pink,Pink,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Brown,Brown,Able Sisters,All Year,No,Active,Yes
dresses,No,262,Black,Black,Able Sisters,All Year,No,Active,Yes
dresses,No,600,Purple,Beige,Able Sisters,Summer,No,Elegant,Yes
dresses,No,600,Blue,Beige,Able Sisters,Summer,No,Elegant,Yes
dresses,No,600,Gray,Beige,Able Sisters,Summer,No,Elegant,Yes
dresses,No,630,White,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,630,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
dresses,No,630,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
dresses,No,425,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,425,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,375,Green,Brown,Able Sisters,All Year,No,Cute,Yes
dresses,No,625,Pink,White,Able Sisters,All Year,Yes,Cute,Yes
dresses,No,625,Light blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,625,Purple,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,380,White,White,Able Sisters,Summer,No,Cute,Yes
dresses,No,380,Yellow,Yellow,Able Sisters,Summer,No,Cute,Yes
dresses,No,380,Pink,Pink,Able Sisters,Summer,No,Cute,Yes
dresses,No,300,Green,White,Able Sisters,Summer,No,Simple,Yes
dresses,No,300,Orange,White,Able Sisters,Summer,No,Simple,Yes
dresses,No,300,Pink,White,Able Sisters,Summer,No,Simple,Yes
dresses,No,300,Beige,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,300,Blue,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,300,Brown,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,300,Red,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Black,Black,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Red,Red,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,White,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,400,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,450,Green,Yellow,Able Sisters,All Year,No,Cute,Yes
dresses,No,500,Yellow,Red,Able Sisters,Winter,No,Simple,Yes
dresses,No,500,Blue,Purple,Able Sisters,Winter,No,Simple,Yes
dresses,No,500,Pink,Red,Able Sisters,Winter,No,Simple,Yes
dresses,No,500,Green,Black,Able Sisters,Winter,No,Simple,Yes
dresses,No,500,Blue,Gray,Able Sisters,All Year,Yes,Simple,Yes
dresses,No,500,Blue,Pink,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Light blue,Yellow,Able Sisters,All Year,No,Simple,Yes
dresses,No,475,Black,Black,Able Sisters,Winter,No,Simple,Yes
dresses,No,475,Green,Black,Able Sisters,Winter,No,Simple,Yes
dresses,No,475,White,Black,Able Sisters,Winter,No,Simple,Yes
dresses,No,475,Purple,Black,Able Sisters,Winter,No,Simple,Yes
dresses,No,475,Beige,Black,Able Sisters,Winter,Yes,Simple,Yes
dresses,No,460,Black,Black,Able Sisters,Winter,No,Cool,Yes
dresses,No,460,Purple,Purple,Able Sisters,Winter,No,Cool,Yes
dresses,No,460,Brown,Brown,Able Sisters,Winter,No,Cool,Yes
dresses,No,450,Red,Black,Able Sisters,All Year,No,Elegant,Yes
dresses,No,450,Green,Black,Able Sisters,All Year,Yes,Elegant,Yes
dresses,No,450,Orange,Black,Able Sisters,All Year,No,Elegant,Yes
dresses,No,450,Blue,Black,Able Sisters,All Year,No,Elegant,Yes
dresses,No,795,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Yellow,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Red,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Purple,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Black,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,795,Light blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Black,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Green,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Red,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Brown,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Light blue,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Pink,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Purple,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,580,Yellow,White,Able Sisters,All Year,No,Cute,Yes
dresses,No,375,Black,Colorful,Able Sisters,Summer,No,Active,Yes
dresses,No,375,White,Colorful,Able Sisters,Summer,No,Active,Yes
dresses,No,375,Blue,Light blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,375,Pink,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,375,Green,Green,Able Sisters,All Year,No,Elegant,Yes
dresses,No,375,Orange,Brown,Able Sisters,All Year,No,Elegant,Yes
dresses,No,375,Purple,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Blue,Red,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Green,Orange,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Beige,Brown,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Red,Yellow,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Blue,Green,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Orange,Blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,500,Yellow,Purple,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Red,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Green,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Light blue,White,Able Sisters,All Year,No,Simple,Yes
dresses,No,500,Beige,Black,Able Sisters,All Year,Yes,Simple,Yes
dresses,No,500,Pink,Blue,Able Sisters,All Year,No,Simple,Yes
dresses,No,560,Red,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,560,Light blue,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Black,Red,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Black,Green,Able Sisters,All Year,No,Elegant,Yes
dresses,No,630,Black,Blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,10,Beige,Beige,Recycle bin,All Year,No,Simple,Yes
dresses,No,570,Light blue,Yellow,Able Sisters,Summer,No,Elegant,Yes
dresses,No,570,White,Pink,Able Sisters,Summer,Yes,Elegant,Yes
dresses,No,570,Light blue,Green,Able Sisters,Summer,No,Elegant,Yes
dresses,No,570,Blue,Purple,Able Sisters,Summer,No,Elegant,Yes
dresses,No,175,White,White,Able Sisters,All Year,No,Cool,Yes
dresses,No,780,Purple,Purple,Able Sisters,All Year,No,Cool,Yes
dresses,No,780,Black,Gray,Able Sisters,All Year,Yes,Cool,Yes
dresses,No,780,Red,Red,Able Sisters,All Year,No,Cool,Yes
dresses,No,525,Light blue,Light blue,Able Sisters,All Year,No,Elegant,Yes
dresses,No,525,Pink,Pink,Able Sisters,All Year,No,Elegant,Yes
dresses,No,525,Purple,Purple,Able Sisters,All Year,No,Elegant,Yes
dresses,No,525,Beige,Beige,Able Sisters,All Year,No,Elegant,Yes
dresses,No,525,White,White,Able Sisters,All Year,No,Elegant,Yes
dresses,No,560,Blue,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Black,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Red,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Purple,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Light blue,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Green,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Yellow,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,560,Orange,Gray,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Pink,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Blue,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Green,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Red,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Yellow,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Black,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,Gray,White,Able Sisters,All Year,No,Active,Yes
dresses,No,690,White,White,Able Sisters,All Year,No,Active,Yes
